0.5,4811.228758,131.0587042,4801.435257,130.9021556,4811.366185,130.3562391,4797.859805,130.9498731,4803.808563,130.8962092
0.75,4847.496514,192.2553187,4837.549553,192.350826,4847.328,191.1855527,4833.699391,192.5032426,4839.8118,192.2584851
1,4933.106116,270.0444036,4919.816993,270.256699,4933.163822,268.2779142,4914.406587,270.5337139,4922.766264,270.097868
1.25,4976.300967,351.2676165,4955.985191,350.8583846,4976.246378,349.0368101,4947.782083,350.7376297,4960.372388,350.5576862
1.5,5089.342099,444.8590003,5062.835737,445.1069615,5086.639585,441.944967,5052.928947,444.9377864,5068.527756,444.2495815
1.75,4928.635429,360.4279252,4899.088983,361.3531896,4926.827202,357.234742,4889.307725,361.6523474,4907.268435,360.4922128
2,4884.229663,356.8415041,4850.878064,358.0811903,4882.327771,353.046143,4840.748146,358.5362689,4861.646678,356.9223241
2.25,4910.194193,384.2120897,4875.118897,385.6924972,4907.634517,379.3853859,4864.728729,386.3129712,4887.107226,384.0709822
2.5,4911.208845,403.4316904,4874.394511,404.6072495,4907.256783,397.3846543,4864.34506,405.3582176,4887.568103,402.8763622
2.75,4894.672821,412.7089467,4857.048657,415.5435486,4886.613138,406.9925805,4847.572769,415.8536322,4870.421401,411.9807403
3,4401.043787,297.8777286,4361.100965,299.1700597,4395.427121,294.0859492,4351.27013,299.2952794,4376.81032,297.1425104
3.25,4178.096376,228.3220085,4125.549052,226.1136607,4166.698803,222.8748721,4116.513042,226.6611285,4149.247113,226.3847832
3.5,4298.361981,206.1545201,4239.863591,203.1525535,4283.750658,200.571258,4228.356731,203.4366993,4263.996089,203.5936132
3.75,4348.806274,125.4812318,4285.975957,122.7288241,4338.615716,120.5364843,4271.632439,123.7145868,4311.493806,123.8717907
4,4318.485712,55.94926185,4257.960299,51.98948618,4312.527585,48.70251649,4243.028512,55.09331807,4282.925834,55.17753986
4.25,4332.71975,50.00094675,4272.708551,46.4555957,4334.105727,42.08345151,4254.904904,49.64726235,4296.940552,49.30894324
4.5,4326.344828,44.71261347,4262.417414,42.77977398,4332.057034,37.739445,4242.382036,45.32528463,4288.226648,44.31347738
4.75,4306.459192,39.97947398,4237.589667,39.69963691,4317.660023,34.31239572,4214.921654,41.75932871,4265.448303,40.11810571
5,4290.616881,36.5596043,4216.372289,36.69768648,4307.000444,31.2471248,4192.269661,38.53263378,4247.65496,36.69371796
5.25,4250.878406,29.46968864,4174.255436,28.02099588,4271.388038,27.13765481,4143.715482,28.82785866,4202.986703,28.82751455
5.5,4240.22122,28.50478393,4164.91967,27.49424694,4264.498916,28.24857386,4128.162978,26.64105253,4189.122472,27.43773643
5.75,4257.92931,28.79308376,4182.166219,29.37851032,4283.39365,28.65112199,4140.453381,28.1324298,4203.419722,28.12267341
6,4270.348727,28.86257418,4194.483871,29.75028896,4295.078694,28.69864022,4150.186441,28.34240839,4213.868156,28.19580641
6.25,4300.209768,39.92351867,4221.985818,42.53106275,4326.297243,39.56353086,4173.109036,40.74927175,4240.176409,39.64659183
6.5,4329.351031,76.66791383,4246.415975,80.65063221,4349.1377,77.30486357,4197.014322,79.36711993,4266.057888,77.50384375
6.75,4376.694362,121.4770022,4292.758769,126.9798799,4390.416777,122.5813876,4241.235396,125.6288214,4310.43973,123.0604918
7,4459.671124,152.0449701,4376.00475,159.4335544,4472.118148,153.0174607,4320.576346,157.2107953,4390.536627,153.8834382
7.25,4598.03043,158.3849468,4512.660851,168.2880493,4605.508397,157.9048809,4454.807097,165.5488174,4525.230496,160.7886156
7.5,4487.324914,157.0366762,4392.972852,166.6370077,4494.26826,158.5164425,4333.418529,164.108289,4408.658147,159.9834388
7.75,4305.489161,114.8843273,4202.77047,120.2434534,4309.191252,117.1415179,4143.044028,119.2197375,4221.723723,117.1193467
8,4218.924809,75.62776112,4104.977287,73.94212926,4209.183818,73.76204412,4049.341092,76.1120343,4129.861113,75.87975374
8.25,4113.270794,70.16357731,3995.287522,63.67929212,4100.380383,68.73756636,3936.108108,68.76856228,4018.996877,70.34666338
8.5,4045.943509,122.4282975,3927.660559,120.6146778,4031.768056,123.0525151,3863.980664,123.9156866,3948.046558,123.9559403
8.75,3929.093497,204.3079117,3804.800411,206.6482183,3901.845218,206.4297688,3739.86282,208.7943965,3825.066096,207.1568284
9,3848.69988,237.6216688,3725.717275,242.6738922,3828.811433,244.881422,3651.158842,241.6553542,3740.060326,240.4734874
9.25,4357.29593,328.0469351,4230.584328,349.305691,4334.811049,334.3830071,4152.827693,338.4659143,4244.057472,330.8989909
9.5,4284.167306,262.1772476,4146.245968,284.0121832,4232.321958,274.2157125,4078.746869,270.8457339,4166.715335,264.8580532
9.75,4221.416892,255.2178735,4078.332629,275.1840005,4176.645903,268.0812526,4009.26602,264.3973756,4101.791329,258.7304596
10,4218.001284,250.1364557,4068.310575,267.5001154,4163.383612,260.1657044,3999.94823,259.3310635,4093.944893,253.5401356
10.25,4201.096129,315.2320577,4045.206196,330.7011529,4129.682082,319.5417126,3978.706023,322.0596368,4072.181575,316.4998944
10.5,4224.961731,335.5616873,4064.405382,353.1393133,4149.619087,340.9757772,3997.17815,343.2773644,4092.396085,337.2362948
10.75,4168.377352,265.5651087,4000.060123,278.2637333,4090.410628,271.6618452,3929.430687,271.8625356,4029.849764,267.2981545
11,4118.082255,296.4381283,3948.506287,315.4654982,4022.139709,305.6225716,3883.701,307.2063079,3978.802572,300.4240748
11.25,4068.548044,236.6912641,3893.923491,253.2421145,3992.710668,254.0756237,3817.767558,243.043088,3924.32413,239.6973002
11.5,4108.337739,318.7343556,3937.154435,346.2289493,4035.030045,339.3475261,3854.992379,331.3391316,3962.028878,324.2311516
11.75,4091.148962,376.6389638,3911.161868,407.1288341,4028.749495,401.7163375,3811.916034,387.5765359,3932.97365,381.0250922
12,4095.646301,426.0018074,3911.822892,466.3445184,4047.465139,462.8039585,3802.2113,440.9461943,3932.8788,432.6505744
12.25,4073.178994,112.6325898,3865.265965,126.1521296,3987.080511,168.6563405,3782.326796,117.1637095,3905.961464,113.4675361
12.5,4093.623429,60.55438748,3896.522838,32.97643852,4035.257016,46.13433444,3784.230162,92.30508288,3918.679453,66.47938642
12.75,4048.769816,131.1991923,3820.55974,139.5639375,3926.839441,159.7718818,3747.295478,137.900711,3864.146361,134.0534508
13,4048.793828,104.75786,3826.722881,112.2600618,3940.864166,130.6351303,3738.245127,110.8798938,3860.952985,107.0378274
13.25,4067.394807,146.320097,3846.309798,139.628971,3966.832003,147.8020275,3746.231154,152.2221137,3874.275727,145.9875024
13.5,3979.301566,454.8688011,3758.205427,470.0809186,3870.93837,471.548412,3656.734766,459.7969572,3783.283558,455.5050917
13.75,4015.479512,347.0243998,3791.849732,366.7005214,3896.798253,367.2134026,3690.405723,352.0772098,3815.013849,348.1063675
14,4018.361235,351.6781105,3791.35049,370.495154,3895.604121,370.7451461,3688.499985,355.4543123,3814.588743,351.7698388
14.25,4020.821033,335.9262474,3788.013731,354.1861638,3892.08083,354.3861601,3682.512729,337.4844503,3811.697844,334.8332656
14.5,3916.202665,86.65162609,3658.490338,117.6169988,3770.216513,139.7484304,3571.549776,65.0465825,3705.102817,80.07458995
14.75,3948.173978,136.3037792,3697.825245,172.6987726,3820.632595,199.9608822,3584.027984,117.3729326,3729.217588,132.7460193
15,3891.026776,183.6406525,3630.557043,197.6904411,3742.936131,227.8616615,3532.639602,171.8110152,3672.286046,184.5173603
15.25,3862.643412,198.7123152,3605.722181,203.2641679,3714.947218,233.5231094,3492.537786,186.3770039,3636.576238,199.669115
15.5,3998.990116,110.7021997,3754.153508,115.6146117,3885.512708,132.8484334,3603.105773,103.1597119,3764.798716,110.3818557
15.75,3970.419505,129.3972183,3715.204177,138.0077537,3842.378252,155.0704524,3569.844303,114.2028945,3731.526188,125.2091391
16,3956.186362,188.1661309,3701.2417,202.8045873,3826.254977,226.8311455,3557.537662,180.1746644,3717.830636,191.7707001
16.25,3967.237662,256.8146155,3667.374313,260.2308724,3795.83753,286.343742,3575.811245,265.3306495,3730.950377,271.8168774
16.5,4080.39025,242.8177018,3759.659562,129.785073,3900.894073,163.4010542,3663.047008,287.9780786,3833.563704,271.6611944
16.75,4010.790798,150.0485968,3733.070562,111.7765299,3863.517579,130.7244466,3565.708633,164.6539692,3748.007931,163.361346
17,4000.155518,109.3727117,3729.166453,85.84675543,3856.580941,98.40548367,3550.312891,124.6446192,3733.947144,122.8989585
17.25,3983.500445,55.58003464,3728.442884,60.35174544,3852.139614,66.41741333,3525.4602,52.27591848,3712.77846,56.86382057
17.5,3920.697551,141.6825663,3640.152037,244.7787495,3757.515726,236.0809461,3465.688031,105.4503749,3644.446839,130.6337353
17.75,3897.288074,109.4501656,3610.623344,185.7704423,3723.54259,177.7201745,3438.192197,75.29695736,3614.809146,94.56259105
18,3881.850435,95.91916085,3590.238188,170.8789653,3699.511035,159.7768299,3417.502245,60.08740946,3592.931128,78.55976441
18.25,3889.98167,56.39481978,3604.830956,100.6275291,3712.173895,93.81756352,3418.694005,35.20006089,3596.726939,45.98535739
18.5,3906.177161,27.39241394,3633.186619,34.30678495,3737.653976,36.29369565,3422.978161,28.00697311,3605.779172,30.8964916
18.75,3908.182672,17.22985835,3634.923428,20.88499267,3738.236587,22.05785481,3421.693032,16.74830261,3605.39209,18.58517947
19,3902.943457,20.44798877,3628.941782,24.42008476,3730.256711,26.47243193,3414.11665,20.48918704,3597.751394,22.6252346
19.25,3890.979638,20.49593292,3615.943431,22.76317891,3712.300698,26.25528424,3397.526989,20.70400243,3580.494273,22.97452907
19.5,3881.252116,24.61360309,3605.720772,25.98904053,3698.401793,29.10881263,3385.459823,22.39009949,3567.384793,25.18814171
19.75,3885.099052,173.47202,3590.54519,142.9825494,3688.116662,176.2923649,3391.917079,163.225367,3576.067757,186.7522128
20,3887.366594,175.6216148,3593.136493,145.8485017,3688.962395,179.2499238,3392.440495,165.1896136,3576.622312,188.9756967
20.25,3872.32514,232.3373762,3563.155952,203.3027672,3660.010477,242.5025814,3380.178346,216.3645298,3563.968329,248.4977253
20.5,3868.622647,284.01998,3552.98779,251.0206798,3648.784493,299.1098939,3377.307269,266.2857121,3560.607271,306.0344799
20.75,3858.195407,265.4343801,3541.661526,234.735609,3633.724029,279.7057117,3363.864994,246.5874541,3547.448381,286.3647043
21,3852.008128,231.6236877,3534.168171,201.3260622,3623.79131,242.2182648,3357.786656,216.6831328,3539.988037,252.280841
21.25,3934.809219,203.5189409,3594.114912,159.2339987,3674.178945,186.2187234,3459.68748,208.6747006,3618.714285,219.3936785
21.5,4076.881654,226.6375875,3687.126136,168.6468892,3780.214652,197.9489384,3615.205273,236.1626309,3770.985946,245.0390858
21.75,4142.545346,244.3008575,3746.51327,182.6931617,3832.916992,214.5265926,3681.959424,253.0832413,3832.072564,263.0594391
22,4235.216119,255.5335829,3809.390073,190.7924151,3906.153655,225.0377122,3775.183653,263.6309114,3928.611572,275.6517239
22.25,4212.700211,274.0344233,3793.990069,214.3348848,3881.083085,242.3524064,3750.123663,283.7021862,3897.474582,291.666905
22.5,4163.803098,302.9147749,3770.595647,242.9552934,3842.462717,267.5158849,3696.100344,314.3277605,3836.336287,318.0511574
22.75,4172.902793,400.5505132,3789.37335,338.3171098,3845.540458,348.7167244,3703.524675,419.6538624,3829.906826,407.8088925
23,4347.587798,630.0912554,3950.910883,563.0656961,3990.768725,560.5436674,3887.545352,658.8613754,3989.80611,628.7079795
23.25,6660.776893,1897.614409,5934.546021,1766.033081,6086.072937,1775.554297,6253.521437,1939.463724,6359.905309,1895.452189
23.5,7805.144351,2383.445043,7002.223169,2252.189055,7150.461258,2229.222656,7425.661012,2449.091583,7488.587329,2357.231392
23.75,8688.935306,2169.88683,7672.895476,2026.224451,7994.874435,2036.57193,8261.887531,2216.883177,8467.250455,2164.608536
24,9189.658427,2301.745438,8132.944336,2134.552953,8465.44929,2164.715518,8764.743827,2345.230649,8964.116106,2303.908872
24.25,9544.16561,2457.201573,8484.874062,2269.645673,8787.219905,2310.460974,9129.124286,2498.194367,9291.095964,2462.4947
24.5,9884.10111,2359.513239,8734.190449,2135.178641,9125.605166,2227.022564,9444.201821,2378.704428,9674.292943,2396.906938
24.75,6968.778392,1999.226624,6173.511807,1834.239373,6361.111205,1871.661951,6521.252846,2021.430704,6664.826237,2001.290324
25,5899.996539,1320.113749,5407.403987,1274.904423,5487.70158,1270.480208,5412.896606,1328.254389,5545.140668,1303.872902
25.25,6179.389525,1074.979485,5810.624125,1061.331069,5872.959796,1044.350847,5656.752559,1080.565124,5819.571197,1057.52003
25.5,6279.794469,861.7833915,5926.024543,860.0848302,5989.714635,838.161442,5749.37608,867.4803637,5925.260525,844.7834346
25.75,6306.290254,672.4695422,6027.575837,688.4571926,6064.899631,654.3222838,5769.872807,681.8848884,5937.981188,650.9944887
26,6580.93759,771.3946885,6423.594202,843.0441117,6420.137015,785.2231603,6034.329396,779.1062049,6194.02316,738.5524722
26.25,6935.634867,863.7939122,6756.516766,972.7803855,6770.140641,889.4491887,6385.154636,876.1607614,6558.597816,811.3773633
26.5,7161.375444,824.0605246,6996.639505,940.3512508,7001.261495,855.2170067,6614.361426,836.241859,6777.564619,769.1669032
26.75,6438.405933,738.8728625,6207.141839,794.8857798,6225.790976,759.3381458,5905.504183,738.3257691,6067.97903,715.9507372
27,6208.234604,680.9008657,5909.432196,705.4315313,5952.613996,679.1960379,5681.566126,683.466078,5855.785586,663.1697672
27.25,6223.282261,759.0661123,5965.506893,783.5617732,5986.854701,759.9227382,5701.484517,760.2670565,5854.833325,741.3430339
27.5,6200.641839,908.4243984,5962.981028,921.1202586,5961.503523,903.4407113,5692.63172,909.778209,5810.580666,887.512684
27.75,9278.837909,1692.373221,9274.386361,1547.938751,9157.867286,1553.50673,8783.427318,1700.462382,8757.57822,1631.658774
28,6374.033573,883.0539205,6142.176298,902.2177405,6153.190433,864.5102106,5867.892763,888.7863108,6019.095227,844.0496554
28.25,6355.553456,823.6427504,6024.705474,824.4607311,6088.072886,799.2658203,5837.894611,826.232513,6036.37965,794.6808671
28.5,5989.618958,716.4253795,5631.479632,707.2673412,5711.229641,694.4568908,5470.034922,714.9053936,5693.6997,702.7420203
28.75,5893.307627,645.0318927,5549.948188,637.7994963,5622.686507,624.818434,5376.243113,643.3268882,5600.579535,633.1987751
29,6219.524138,863.4919308,5801.2748,827.848565,5915.514735,828.7546568,5693.429573,857.3454057,5946.978796,853.2784468
29.25,6033.681662,846.2841054,5675.73569,815.0664685,5753.770691,815.6073652,5519.568838,839.8224374,5746.962874,836.5175255
29.5,6103.403485,888.7801593,5671.671523,852.5273746,5792.721342,851.4895717,5579.757231,882.7794683,5846.21085,870.3922977
