47.3251,47.98071,0.69,0.95,-0.16,-0.05
47.35394,48.00462,0.63,0.63,0.06,0.06
47.36766,48.016,0.62,0.62,-0.48,-0.48
47.36766,48.016,0.78,0.78,-0.4,-0.4
47.37902,48.02542,0.62,0.62,-0.03,-0.03
47.40574,48.04757,0.65,0.91,-0.29,-0.15
47.44002,48.076,0.8,0.8,-0.26,-0.26
47.44002,48.076,0.79,0.79,-0.28,-0.28
47.45263,48.08646,0.94,0.94,-0.05,-0.05
47.45263,48.08646,0.74,1,-0.37,-0.21
47.46473,48.09649,1.02,1.02,-0.26,-0.26
47.51118,48.135,0.66,0.66,-0.46,-0.46
47.51118,48.135,0.73,0.73,-0.4,-0.4
47.53692,48.15635,0.64,0.64,-0.36,-0.36
47.53692,48.15635,-0.18,0.08,-1.08,-0.77
47.56665,48.181,1.02,1.02,-0.3,-0.3
47.56665,48.181,0.88,0.88,-0.33,-0.33
47.6212,48.22623,1.04,1.04,0.09,0.09
47.6212,48.22623,0.72,0.98,-0.03,0.06
47.62937,48.233,1,1,-0.23,-0.23
47.62937,48.233,1.06,1.06,-0.25,-0.25
47.6674,48.26454,0.49,0.49,0,0
47.6674,48.26454,0.03,0.29,-0.44,-0.27
47.69328,48.286,0.75,0.75,-0.25,-0.25
47.69328,48.286,0.92,0.92,-0.41,-0.41
47.70315,48.29418,1.07,1.07,-0.34,-0.34
47.70488,48.29562,0.22,0.48,-0.15,-0.04
47.74876,48.332,0.79,0.79,-0.37,-0.37
47.74876,48.332,0.77,0.77,-0.32,-0.32
47.79218,48.368,0.51,0.51,-0.45,-0.45
47.79218,48.368,0.3,0.56,0.03,0.1
47.79416,48.36964,0.49,0.49,0.42,0.42
47.80599,48.37945,-0.18,0.54,-0.36,-0.64
47.81992,48.391,0.84,0.84,-0.44,-0.44
47.81992,48.391,0.95,0.95,-0.48,-0.48
47.88383,48.444,0.87,0.87,-0.34,-0.34
47.88383,48.444,0.91,0.91,-0.31,-0.31
47.91489,48.46975,0.62,0.88,-0.4,-0.24
47.91489,48.46975,-0.22,0.5,1.05,0.77
47.94157,48.49187,1.17,1.17,-0.13,-0.13
47.97463,48.51929,0.92,0.92,-0.34,-0.34
47.97463,48.51929,0.36,0.62,-0.71,-0.48
47.98635,48.529,0.93,0.93,-0.61,-0.61
47.98635,48.529,1.09,1.09,-0.22,-0.22
48.00188,48.54188,1.08,NaN,-0.37,NaN
48.01577,48.5534,0.83,NaN,0.15,NaN
48.02976,48.565,1.04,1.04,-0.3,-0.3
48.02976,48.565,1.05,1.05,-0.49,-0.49
48.0768,48.604,0.89,0.89,-0.51,-0.51
48.0768,48.604,0.95,0.95,-0.63,-0.63
48.10762,48.62956,0.72,0.72,0.13,0.13
48.11739,48.63766,1.2,1.2,-0.5,-0.5
48.11739,48.63766,0.7,0.96,-0.63,-0.42
48.12988,48.64801,0.77,1.03,-0.4,-0.24
48.13092,48.64888,0.75,1.01,-0.3,-0.16
48.13092,48.64888,0.17,0.89,0.03,-0.25
48.14498,48.66053,0.56,0.82,-0.71,-0.48
48.14498,48.66053,0.34,1.06,-0.12,-0.4
48.16289,48.67538,1.32,1.58,-0.11,-0.01
48.19947,48.70572,1.13,1.13,-0.52,-0.52
48.19947,48.70572,0.81,1.07,-0.67,-0.45
48.20464,48.71,0.7,0.7,-0.53,-0.53
48.20464,48.71,0.8,0.8,-0.58,-0.58
48.22445,48.72643,0.83,1.09,-0.41,-0.24
48.22623,48.72791,0.57,0.83,-0.51,-0.33
48.22623,48.72791,0.8,0.8,-0.37,-0.37
48.26549,48.76046,0.59,0.85,-0.6,-0.39
48.27412,48.76762,0.97,1.23,-0.19,-0.07
48.29672,48.78635,0.49,0.75,-0.58,-0.38
48.32351,48.80857,0.83,1.09,-0.39,-0.23
48.32885,48.813,1.02,1.02,-0.79,-0.79
48.32885,48.813,0.74,1,-0.34,-0.19
48.32885,48.813,1.09,1.09,-0.47,-0.47
48.34133,48.82335,0.67,0.93,-0.39,-0.23
48.36262,48.841,0.84,0.84,-0.69,-0.69
48.36262,48.841,0.91,0.91,-0.59,-0.59
48.39486,48.86773,0.75,1.01,-0.38,-0.22
48.43144,48.89806,0.49,0.75,-0.38,-0.22
48.44222,48.907,0.96,0.96,-0.38,-0.38
48.44222,48.907,1.14,1.14,-0.38,-0.38
48.46356,48.9247,0.49,0.75,-0.38,-0.22
48.46713,48.92765,0.74,1,-0.66,-0.44
48.49733,48.9527,0.71,0.71,0.14,0.14
48.4989,48.954,0.98,0.98,-0.47,-0.47
48.4989,48.954,1.08,1.08,-0.32,-0.32
48.56511,49.0089,0.69,0.69,-0.1,-0.1
48.56523,49.009,0.63,0.63,-0.81,-0.81
48.56523,49.009,0.06,0.32,-0.71,-0.48
48.56523,49.009,0.76,0.76,-0.71,-0.71
48.59053,49.02998,0.89,0.89,-0.11,-0.11
48.64491,49.07454,0.55,0.81,-0.72,-0.49
48.66015,49.087,1.02,1.02,-0.42,-0.42
48.66015,49.087,0.7,0.96,-0.25,-0.11
48.66015,49.087,1.17,1.17,-0.24,-0.24
48.66129,49.08793,0.72,1.44,-0.06,-0.34
48.69564,49.11602,0.35,1.07,-0.12,-0.4
48.7473,49.15825,1.14,1.14,-0.48,-0.48
48.75922,49.168,0.92,0.92,-0.27,-0.27
48.75922,49.168,1,1,-0.19,-0.19
48.82153,49.21895,0.08,0.8,-0.35,-0.63
48.84116,49.235,0.18,0.18,-0.93,-0.93
48.84116,49.235,0.49,0.49,-0.72,-0.72
48.85852,49.24919,0.77,0.77,-0.34,-0.34
48.8867,49.27223,0.92,0.92,-0.53,-0.53
48.8956,49.27951,0.67,0.93,-0.07,0.02
48.90796,49.28961,0.7,0.7,-0.25,-0.25
48.90796,49.28961,0.72,0.72,-0.37,-0.37
48.90796,49.28961,0.86,0.86,-0.62,-0.62
48.9578,49.33037,0.84,1.1,-0.59,-0.39
48.96714,49.338,0.84,0.84,-0.62,-0.62
48.96714,49.338,0.88,0.88,-0.7,-0.7
49.00682,49.37045,0.74,0.74,-0.67,-0.67
49.01728,49.379,0.95,0.95,-0.84,-0.84
49.01918,49.38055,1.08,1.08,-0.34,-0.34
49.06821,49.42064,0.55,0.81,-0.52,-0.33
49.07122,49.4231,1.21,1.21,-0.45,-0.45
49.08332,49.433,0.8,0.8,-0.8,-0.8
49.08332,49.433,0.86,0.86,-0.7,-0.7
49.11805,49.46139,1,1,-0.46,-0.46
49.14937,49.487,0.67,0.67,-0.92,-0.92
49.14937,49.487,0.56,0.56,-0.87,-0.87
49.15889,49.49478,0.74,1,-0.67,-0.45
49.16748,49.5018,0.81,1.07,-0.15,-0.04
49.16938,49.50336,1.1,1.1,-0.35,-0.35
49.16938,49.50336,0.59,0.85,-0.55,-0.35
49.19516,49.52444,0.73,0.99,-0.63,-0.42
49.20455,49.53212,0.96,0.96,-0.87,-0.87
49.21691,49.54222,0.91,0.91,-0.58,-0.58
49.23254,49.555,0.54,0.54,-0.77,-0.77
49.23254,49.555,0.38,0.38,-0.95,-0.95
49.25259,49.5714,0.76,0.76,-0.5,-0.5
49.29858,49.609,0.57,0.57,-1,-1
49.29858,49.609,0.94,0.94,-0.92,-0.92
49.30664,49.61559,0.85,0.85,-0.69,-0.69
49.3166,49.62373,0.57,0.83,-0.74,-0.5
49.3166,49.62373,0.48,0.74,-0.88,-0.62
49.32283,49.62883,0.84,1.1,-1.04,-0.74
49.32283,49.62883,0.44,1.16,-0.31,-0.59
49.34049,49.64327,0.9,1.16,0.04,0.11
49.35285,49.65337,1.03,1.03,-0.8,-0.8
49.35285,49.65337,0.97,0.97,-0.68,-0.68
49.35851,49.658,0.82,0.82,-0.62,-0.62
49.35851,49.658,0.82,0.82,-0.67,-0.67
49.40228,49.69379,0.72,0.72,-0.61,-0.61
49.43241,49.71842,0.61,0.87,-0.72,-0.49
49.43723,49.72235,1.03,NaN,-0.52,NaN
49.43925,49.724,0.89,0.89,-0.67,-0.67
49.43925,49.724,0.56,0.82,-0.74,-0.51
49.43925,49.724,0.9,0.9,-0.61,-0.61
49.44768,49.73089,1.02,1.28,-0.67,-0.45
49.48905,49.76467,0.7,0.96,-0.09,0.01
49.49925,49.773,0.89,0.89,-0.88,-0.88
49.50919,49.78111,0.45,1.17,-0.39,-0.67
49.51477,49.78567,0.85,1.11,-0.85,-0.59
49.52436,49.7935,0.62,0.88,-0.62,-0.41
49.54075,49.80689,0.46,0.46,-1.2,-1.2
49.54824,49.813,0.96,0.96,-0.76,-0.76
49.54824,49.813,0.73,0.99,-0.58,-0.38
49.54858,49.81328,0.73,0.73,-0.53,-0.53
49.60008,49.85534,0.57,0.83,-0.4,-0.24
49.60008,49.85534,0.52,0.78,-0.68,-0.46
49.60089,49.856,0.97,0.97,-0.62,-0.62
49.60089,49.856,0.87,0.87,-0.65,-0.65
49.6028,49.85756,0.56,0.82,-0.25,-0.12
49.65845,49.903,0.75,1.01,-0.41,-0.25
49.66499,49.90834,0.39,0.65,-0.94,-0.66
49.68553,49.92511,0.91,0.91,-0.63,-0.63
49.7269,49.95889,1.12,1.12,-0.64,-0.64
49.76622,49.991,1.24,1.24,-0.41,-0.41
49.76622,49.991,0.81,1.07,-0.55,-0.35
49.76775,49.99225,0.6,0.86,-0.61,-0.4
49.76921,49.99344,0.89,1.15,-0.88,-0.62
49.76989,49.994,1.1,1.1,-0.33,-0.33
49.76989,49.994,0.64,0.9,0.23,0.26
49.76989,49.994,0.92,0.92,-0.91,-0.91
49.78431,50.00577,0.95,0.95,-0.72,-0.72
49.83883,50.05029,0.29,0.55,-1.11,-0.8
49.86419,50.071,0.65,0.91,-0.53,-0.34
49.86419,50.071,1.08,1.08,-0.37,-0.37
49.88675,50.08942,0.62,0.88,-0.72,-0.49
49.89236,50.094,0.9,0.9,-0.66,-0.66
49.97441,50.161,1.2,1.2,-0.33,-0.33
49.99577,50.17844,0.93,1.19,-0.78,-0.54
50.00716,50.18774,0.42,1.14,-0.08,-0.36
50.01645,50.19534,1.03,1.03,-0.53,-0.53
50.02641,50.20346,1.2,1.2,-0.35,-0.35
50.02786,50.20465,0.85,1.11,-0.8,-0.55
50.02786,50.20465,0.76,1.48,-0.41,-0.69
50.05782,50.22911,0.98,0.98,-0.85,-0.85
50.0834,50.25,1.48,1.48,0.02,0.02
50.09769,50.26167,0.69,0.95,-0.58,-0.38
50.09918,50.26289,1,1,0.09,0.09
50.15089,50.30511,0.49,0.49,-1.05,-1.05
50.18423,50.33233,0.61,0.87,-0.72,-0.49
50.18917,50.33637,0.83,1.09,-0.82,-0.57
50.19361,50.34,0.79,0.79,-0.81,-0.81
50.19361,50.34,0.47,0.73,-0.45,-0.28
50.19361,50.34,0.75,0.75,-0.71,-0.71
50.21497,50.35744,0.61,1.33,-0.24,-0.52
50.21497,50.35744,0.79,1.05,-0.83,-0.58
50.22679,50.36709,0.79,0.79,-0.75,-0.75
50.22679,50.36709,0.81,1.07,-0.65,-0.43
50.24396,50.38111,0.78,1.04,-0.83,-0.57
50.25129,50.38709,0.59,0.59,-0.84,-0.84
50.25129,50.38709,1.24,1.5,-0.01,0.07
50.26213,50.39595,0.8,1.06,-0.76,-0.52
50.26464,50.398,0.75,0.75,-0.91,-0.91
50.28249,50.41257,0.34,1.06,-0.51,-0.79
50.28249,50.41257,0.51,0.77,-1,-0.71
50.29503,50.42281,0.58,0.58,-0.82,-0.82
50.29503,50.42281,1.25,1.51,-0.31,-0.16
50.30383,50.43,0.96,0.96,-0.5,-0.5
50.30383,50.43,0.31,0.57,-1.19,-0.86
50.30383,50.43,0.9,0.9,-0.65,-0.65
50.32465,50.447,0.78,0.78,-0.12,-0.12
50.32465,50.447,0.62,0.88,-0.56,-0.36
50.32843,50.45009,0.41,0.67,-0.92,-0.65
50.34057,50.46,0.6,0.6,-0.92,-0.92
50.34179,50.461,0.56,0.56,-0.85,-0.85
50.34179,50.461,-0.23,0.03,-1.61,-1.19
50.34179,50.461,0.49,0.49,-0.85,-0.85
50.38858,50.4992,0.62,1.34,-0.22,-0.5
50.44044,50.54156,0.97,0.97,-0.8,-0.8
50.44044,50.54156,0.99,0.99,-1.1,-1.1
50.45079,50.55,0.9,0.9,-0.7,-0.7
50.45201,50.551,0.44,0.7,-0.81,-0.56
50.45201,50.551,0.63,0.63,-1.34,-1.34
50.49215,50.58378,0.89,0.89,-0.8,-0.8
50.53284,50.617,0.2,0.46,-0.83,-0.58
50.53284,50.617,0.86,0.86,-0.54,-0.54
50.54386,50.626,0.54,0.54,-0.77,-0.77
50.60912,50.67929,0.55,0.55,-0.84,-0.84
50.60912,50.67929,0.13,0.39,-0.9,-0.63
50.60912,50.67929,0.26,0.52,-0.72,-0.49
50.64305,50.707,0.85,0.85,-0.45,-0.45
50.64937,50.71216,0.63,0.89,-0.96,-0.68
50.65761,50.71889,1.02,1.02,-0.81,-0.81
50.67126,50.73003,0.64,1.36,-0.26,-0.54
50.7312,50.779,0.15,0.15,-1.12,-1.12
50.7312,50.779,0,0,-1.29,-1.29
50.81657,50.85,-0.03,0.23,-1.03,-0.73
50.81657,50.85,0.5,0.5,-0.93,-0.93
50.81898,50.852,0.53,0.53,-1.05,-1.05
50.91516,50.932,1.08,1.08,-0.41,-0.41
50.91516,50.932,0.7,0.96,-0.48,-0.3
50.91998,50.936,0.65,0.91,-0.68,-0.46
50.91998,50.936,1.1,1.1,-0.73,-0.73
50.93596,50.9492,-0.02,0.24,-0.56,-0.36
50.94635,50.95759,0.65,0.91,-0.71,-0.48
51.01222,51.01082,0.02,0.74,-0.6,-0.88
51.06337,51.05225,-0.17,0.09,-1.57,-1.16
51.07087,51.05844,-0.02,0.7,-0.58,-0.86
51.07087,51.05844,0.3,0.56,-1.06,-0.76
51.08974,51.074,0.61,0.61,-0.7,-0.7
51.08974,51.074,0.34,0.6,-0.63,-0.42
51.09217,51.076,0.14,0.4,-0.98,-0.69
51.09217,51.076,0.77,0.77,-0.76,-0.76
51.14948,51.12326,0.2,0.92,-0.56,-0.84
51.2127,51.1754,-0.02,0.24,-0.92,-0.65
51.21869,51.18033,0.41,0.67,-1.28,-0.93
51.24091,51.19866,0.51,0.77,-0.98,-0.69
51.2971,51.245,0.46,0.46,-0.75,-0.75
51.2971,51.245,0.15,0.41,-0.77,-0.53
51.29953,51.247,0.38,0.38,-0.98,-0.98
51.29953,51.247,0.05,0.31,-1.03,-0.74
51.29953,51.247,0.59,0.59,-0.93,-0.93
51.30605,51.25238,0.57,0.57,-0.59,-0.59
51.50447,51.416,0.17,0.17,-0.93,-0.93
51.50689,51.418,0.34,0.34,-0.78,-0.78
51.50836,51.41921,-0.18,0.54,0.68,0.4
51.50836,51.41921,0.3,0.56,0.4,0.4
51.50836,51.41921,0.38,0.38,0.5,0.5
51.54824,51.4521,0.62,0.88,-0.78,-0.54
51.58729,51.4843,0.51,0.51,-0.48,-0.48
51.58729,51.4843,0.03,0.29,-0.77,-0.53
51.59661,51.49199,0.46,0.46,-0.97,-0.97
51.62428,51.5148,0.32,0.32,-0.81,-0.81
51.68636,51.566,0.01,0.01,-0.84,-0.84
51.68636,51.566,0.12,0.12,-0.91,-0.91
51.69,51.569,-0.47,-0.21,-1.19,-0.86
51.69,51.569,-0.02,-0.02,-1.23,-1.23
51.76875,51.63394,1.16,NaN,-0.59,NaN
51.76875,51.63394,0.83,1.09,-0.78,-0.54
51.7864,51.6485,0,0.26,-0.66,-0.44
51.80402,51.66302,-0.43,0.29,-0.32,-0.6
51.80402,51.66302,-0.11,0.15,-0.94,-0.66
51.80415,51.66313,0.48,0.48,-0.78,-0.78
51.81369,51.671,0.45,0.45,-0.01,-0.01
51.81369,51.671,-0.31,-0.05,-0.85,-0.59
51.81369,51.671,0,0,-1.26,-1.26
51.85949,51.70877,0.34,0.34,-1,-1
51.92987,51.767,-0.45,-0.19,-1.21,-0.87
51.92987,51.767,0.26,0.26,-0.83,-0.83
52.0264,51.84725,-0.16,0.1,-0.89,-0.62
52.04687,51.86426,0.57,0.83,-0.43,-0.26
52.05497,51.871,0.37,0.37,-0.12,-0.12
52.05497,51.871,-0.13,0.13,-0.76,-0.52
52.05618,51.872,0.4,0.4,-0.71,-0.71
52.05618,51.872,-0.13,0.13,-0.88,-0.62
52.07077,51.88414,-0.03,0.23,-1.16,-0.84
52.07638,51.8888,0.25,0.25,-0.57,-0.57
52.07638,51.8888,-0.25,0.01,-0.96,-0.68
52.1461,51.94676,-0.11,0.61,-0.16,-0.44
52.1461,51.94676,0.07,0.33,-0.8,-0.55
52.15282,51.95234,0.06,0.32,-0.71,-0.48
52.15566,51.9547,0.76,0.76,-0.89,-0.89
52.15566,51.9547,0.71,0.71,-0.76,-0.76
52.19577,51.98805,0.1,0.36,-0.89,-0.62
52.19577,51.98805,-0.44,0.28,-0.22,-0.5
52.24495,52.02893,0.07,0.33,-0.87,-0.6
52.24495,52.02893,-0.52,0.2,-0.22,-0.5
52.24623,52.03,0.07,0.07,-0.82,-0.82
52.24623,52.03,-0.34,-0.08,-0.67,-0.45
52.24623,52.03,0.23,0.23,-0.84,-0.84
52.24864,52.032,-0.25,0.01,-0.74,-0.51
52.25826,52.04,0.5,0.5,-0.44,-0.44
52.25826,52.04,0.04,0.3,-0.56,-0.36
52.29613,52.07148,-0.5,-0.23,-1.23,-0.89
52.29613,52.07148,-0.73,-0.01,-0.63,-0.91
52.34429,52.11152,-0.15,0.11,-0.98,-0.69
52.34429,52.11152,-0.54,0.18,-0.37,-0.65
52.35939,52.12407,0.26,0.26,-0.75,-0.75
52.39698,52.15532,-0.57,0.15,-0.29,-0.57
52.39698,52.15532,-0.01,0.25,-0.97,-0.69
52.43629,52.188,0.2,0.2,-0.66,-0.66
52.43629,52.188,-0.13,0.13,-0.7,-0.48
52.44665,52.19661,-0.06,0.2,-0.72,-0.49
52.44665,52.19661,-0.57,0.15,-0.34,-0.62
52.46566,52.21241,-0.12,0.14,-0.7,-0.47
52.49883,52.23999,-0.17,0.09,-0.88,-0.61
52.49883,52.23999,-0.93,-0.21,-0.53,-0.81
52.5475,52.28045,0.09,0.35,-0.94,-0.66
52.5475,52.28045,-0.56,0.16,-0.47,-0.75
52.56356,52.2938,0.25,0.25,-0.58,-0.58
52.56356,52.2938,-0.01,0.25,-0.43,-0.26
52.59566,52.32049,-0.32,-0.06,-1.04,-0.74
52.59566,52.32049,-0.79,-0.07,-0.47,-0.75
52.61552,52.337,0.03,0.03,-0.53,-0.53
52.61552,52.337,-0.17,0.09,-0.45,-0.28
52.62033,52.341,-0.37,-0.11,-0.93,-0.66
52.62635,52.346,0.27,0.27,-0.84,-0.84
52.62635,52.346,-0.2,0.06,-0.99,-0.7
52.63738,52.35517,-0.15,0.11,-0.68,-0.46
52.64683,52.36303,-0.06,0.2,-0.8,-0.55
52.64683,52.36303,-0.67,0.05,-0.27,-0.55
52.66586,52.379,0.74,0.74,0.02,0.02
52.66586,52.379,0.19,0.45,-0.51,-0.32
52.66586,52.379,0.88,0.88,0.04,0.04
52.67896,52.39,0.23,0.23,-0.84,-0.84
52.68134,52.392,0.31,0.31,-0.72,-0.72
52.68134,52.392,-0.17,0.09,-0.95,-0.67
52.71111,52.417,0.48,0.48,-0.46,-0.46
52.71111,52.417,0.07,0.33,-0.35,-0.2
52.71111,52.417,0.46,0.46,-0.41,-0.41
52.72632,52.42978,-0.12,0.14,-0.69,-0.47
52.72777,52.431,0.35,0.35,-0.55,-0.55
52.72777,52.431,-0.12,0.14,-0.61,-0.4
52.73845,52.43997,-0.21,0.05,-0.6,-0.39
52.73845,52.43997,-0.4,0.32,-0.14,-0.42
52.74717,52.44729,-0.52,0.2,-0.51,-0.79
52.74717,52.44729,-0.22,0.04,-1,-0.71
52.75754,52.456,0.35,0.35,-0.46,-0.46
52.75754,52.456,0.04,0.3,-0.55,-0.36
52.75754,52.456,0.35,0.35,-0.47,-0.47
52.77016,52.4666,0.17,0.43,-0.34,-0.19
52.7873,52.481,0.17,0.17,-0.84,-0.84
52.7873,52.481,-0.25,0.01,-0.77,-0.53
52.79782,52.48983,-0.37,0.35,-0.09,-0.37
52.79782,52.48983,0.14,0.41,-0.79,-0.54
52.81588,52.505,-0.06,-0.06,-0.63,-0.63
52.81707,52.506,0.09,0.09,-0.73,-0.73
52.81707,52.506,-0.41,-0.15,-0.81,-0.56
52.84446,52.529,0.26,0.26,-0.56,-0.56
52.84446,52.529,0.36,0.36,-0.6,-0.6
52.84446,52.529,-0.19,0.07,-0.74,-0.51
52.845,52.52946,-0.32,0.4,-0.3,-0.58
52.845,52.52946,0.04,0.3,-0.85,-0.59
52.84922,52.533,0.38,0.38,-0.46,-0.46
52.85279,52.536,0.19,0.19,-0.64,-0.64
52.85279,52.536,-0.27,-0.01,-0.76,-0.52
52.87779,52.557,0.15,0.15,-0.93,-0.93
52.87779,52.557,-0.17,0.09,-0.47,-0.29
52.89516,52.57159,-0.52,0.2,-0.38,-0.66
52.89516,52.57159,-0.17,0.09,-1.03,-0.73
52.90756,52.582,0.39,0.39,-0.59,-0.59
52.90756,52.582,-0.07,0.19,-0.67,-0.45
52.93613,52.606,-1.02,-0.76,-1.37,-1
52.94482,52.6133,-0.56,0.16,-0.35,-0.63
52.94482,52.6133,-0.27,-0.01,-1.04,-0.74
52.95179,52.61914,-0.22,0.04,-1.16,-0.84
52.95876,52.625,0.09,0.09,-0.44,-0.44
52.95995,52.626,-0.23,-0.23,-0.78,-0.78
52.95995,52.626,-0.71,-0.45,-0.9,-0.63
52.9642,52.62957,-0.43,0.29,-0.25,-0.53
52.9642,52.62957,-0.2,0.06,-0.89,-0.62
52.98852,52.65,0.16,0.16,-0.79,-0.79
52.98852,52.65,-0.29,-0.03,-0.81,-0.56
52.99925,52.65901,-0.27,-0.01,-0.67,-0.45
53.01373,52.67116,0.49,0.49,-0.5,-0.5
53.01714,52.67403,0.98,1.24,-0.44,-0.27
53.0326,52.687,0.41,0.41,-0.61,-0.61
53.0326,52.687,-0.08,0.19,-0.69,-0.47
53.03611,52.68995,-0.15,0.11,-0.79,-0.54
53.0429,52.69564,0.27,0.27,-0.75,-0.75
53.0429,52.69564,0.27,0.27,-1.05,-1.05
53.05262,52.70381,0.26,0.26,-0.56,-0.56
53.05262,52.70381,0.47,0.47,-0.38,-0.38
53.06853,52.71716,-0.52,0.2,NaN,NaN
53.06853,52.71716,NaN,NaN,-0.89,-0.62
53.08979,52.735,0.25,0.25,-0.66,-0.66
53.08979,52.735,-0.22,0.04,-0.8,-0.56
53.10704,52.74948,-0.44,-0.18,-0.69,-0.47
53.11832,52.759,0.38,0.38,-0.5,-0.5
53.11832,52.759,-0.03,0.23,-0.61,-0.4
53.12155,52.76179,-0.23,0.49,-0.14,-0.42
53.12155,52.76179,0.11,0.37,-0.73,-0.5
53.12842,52.76771,0.35,0.35,-0.62,-0.62
53.12842,52.76771,0.09,0.35,-0.65,-0.43
53.12842,52.76771,0.22,0.48,-0.58,-0.38
53.12991,52.769,0.04,0.3,-0.43,-0.26
53.16748,52.80141,-0.58,0.14,-0.36,-0.64
53.16748,52.80141,0.01,0.27,-0.78,-0.54
53.16931,52.80298,0.52,0.78,-0.28,-0.15
53.18567,52.817,0.12,0.12,-0.73,-0.73
53.18567,52.817,-0.35,-0.09,-0.77,-0.53
53.20083,52.83,-0.04,-0.04,-0.81,-0.81
53.20083,52.83,-0.43,-0.17,-0.75,-0.51
53.21712,52.84396,-0.29,-0.03,-0.99,-0.7
53.21712,52.84396,-0.69,0.03,-0.44,-0.72
53.2308,52.85569,-0.18,-0.18,-0.72,-0.72
