164.1,217.70981,250.3662815,294.5485664
166.91,106.0649292,121.9746686,143.4996101
167,104.4031597,120.0636337,141.2513337
167.08,102.9780011,118.4247012,139.3231779
167.2,101.3305349,116.5301151,137.0942531
167.3,100.4669313,115.536971,135.9258482
167.4,99.58623785,114.5241735,134.7343218
167.5,98.61895801,113.4118017,133.4256491
167.59,97.77060148,112.4361917,132.2778726
167.7,96.71778261,111.22545,130.8534706
167.8,96.0243307,110.4279803,129.915271
167.9,95.37525571,109.6815441,129.0371107
168,94.71421944,108.9213524,128.1427675
168.09,94.13749839,108.2581232,127.3624978
168.2,93.29714736,107.2917195,126.2255523
168.3,92.67649727,106.5779719,125.3858492
168.39,92.19816734,106.0278924,124.738697
168.41,92.09411527,105.9082326,124.5979207
168.5,91.60889657,105.3502311,123.9414483
168.6,90.53143012,104.1111446,122.4836996
168.7,89.64120096,103.0873811,121.2792719
168.8,89.06139261,102.4206015,120.4948253
168.9,88.310139,101.5566598,119.4784233
168.98,87.20493699,100.2856775,117.98315
169.1,85.05143127,97.80914596,115.0695835
169.19,83.93175052,96.5215131,113.5547213
169.29,82.52331239,94.90180925,111.6491874
169.4,80.49767499,92.57232624,108.9086191
169.45,79.27670117,91.16820634,107.2567133
169.6,74.95205837,86.19486712,101.405726
169.7,70.95341019,81.59642171,95.99579025
169.74,69.88934423,80.37274587,94.55617161
169.8,68.46152169,78.73074995,92.6244117
169.84,66.85444159,76.88260783,90.45012686
169.89,64.0161425,73.61856388,86.61007515
169.91,63.22646454,72.71043423,85.54168733
169.97,60.54650954,69.62848597,81.91586585
170.04,54.536548,62.7170302,73.78474141
170.06,53.12076388,61.08887846,71.86926878
170.11,49.07712111,56.43868928,66.39845797
170.16,45.563245,52.39773175,61.6443903
170.21,42.47282882,48.84375314,57.46323899
170.26,38.17283985,43.89876583,51.64560686
170.31,33.68029638,38.73234084,45.56745981
170.34,30.63991083,35.23589746,41.45399701
170.37,28.2866041,32.52959472,38.27011144
170.41,25.25242931,29.04029371,34.16505142
170.42,24.17495932,27.80120322,32.70729791
170.43,23.34865914,26.85095801,31.58936237
170.44,22.54937322,25.93177921,30.50797554
170.45,21.39956786,24.60950304,28.95235652
170.46,20.144815,23.16653725,27.25474971
170.47,18.66847325,21.46874423,25.25734616
170.48,17.13372381,19.70378238,23.18092045
170.49,16.0854,18.49821,21.7626
170.5,15.28956048,17.58299455,20.68587594
170.51,14.47742998,16.64904447,19.58711115
170.52,13.46704223,15.48709857,18.22011596
170.53,12.37384414,14.22992076,16.74108325
170.54,11.42806996,13.14228045,15.46150641
170.55,10.5019112,12.07719788,14.2084681
170.56,9.571769122,11.00753449,12.95004058
170.57,8.325047744,9.573804905,11.26329989
170.58,6.081217071,6.993399632,8.227528979
170.59,4.183226799,4.810710819,5.659659787
170.6,3.159000935,3.632851075,4.273942441
170.61,2.382194025,2.739523129,3.222968387
170.62,1.659292893,1.908186827,2.244925679
170.63,0.95864392,1.102440508,1.296988832
170.64,0,0,0
170.65,-1.499914401,-1.724901561,-2.029295954
170.66,-2.709885034,-3.116367789,-3.666315046
170.67,-3.77318852,-4.339166798,-5.104902116
170.68,-5.211038826,-5.99269465,-7.050229001
170.69,-6.871333909,-7.902033995,-9.296510583
170.72,-9.959862309,-11.45384166,-13.47510783
170.73,-11.03066929,-12.68526968,-14.92384668
170.74,-12.37419149,-14.23032022,-16.7415532
170.75,-13.68890542,-15.74224123,-18.5202838
170.76,-14.59194488,-16.78073662,-19.74204308
170.77,-15.42817314,-17.74239911,-20.87341072
170.78,-16.34422313,-18.7958566,-22.11277247
170.79,-16.95591262,-19.49929951,-22.94035237
170.8,-17.58698488,-20.22503261,-23.79415601
170.81,-18.34749632,-21.09962077,-24.82308326
170.82,-19.18529593,-22.06309032,-25.95657685
170.83,-19.99512344,-22.99439195,-27.05222583
170.85,-21.47014202,-24.69066332,-29.0478392
170.86,-22.29247713,-25.6363487,-30.16041023
170.87,-22.88130066,-26.31349576,-30.95705384
170.88,-23.42709433,-26.94115848,-31.69548057
170.89,-24.12094605,-27.73908796,-32.63422113
170.9,-24.89567451,-28.63002569,-33.68238316
170.92,-26.2914988,-30.23522362,-35.57085132
170.93,-26.96694377,-31.01198533,-36.48468863
170.94,-27.77846156,-31.9452308,-37.58262446
170.95,-28.95964977,-33.30359724,-39.18070263
170.96,-30.58471178,-35.17241855,-41.37931594
170.97,-31.38057353,-36.08765956,-42.45607007
170.98,-31.96050139,-36.7545766,-43.24067835
170.99,-32.45007015,-37.31758067,-43.90303609
171,-32.93379525,-37.87386453,-44.55748769
171.01,-33.6125533,-38.65443629,-45.4758074
171.02,-34.3013426,-39.44654399,-46.40769882
171.03,-35.07268485,-40.33358757,-47.4512795
171.04,-35.72825715,-41.08749572,-48.33823026
171.05,-36.038026,-41.4437299,-48.7573293
171.06,-36.32653936,-41.77552027,-49.1476709
171.07,-36.77147906,-42.28720092,-49.74964815
171.08,-37.24485218,-42.83158,-50.39009412
171.09,-37.67075879,-43.32137261,-50.96632071
171.1,-38.06213176,-43.77145153,-51.49582533
171.11,-38.58916131,-44.37753551,-52.2088653
171.14,-40.55801127,-46.64171296,-54.87260348
171.16,-41.43862872,-47.65442303,-56.06402709
171.19,-42.44939675,-48.81680627,-57.43153679
171.22,-43.37826384,-49.88500341,-58.68823931
171.28,-45.53984083,-52.37081695,-61.61272583
171.33,-46.75392936,-53.76701877,-63.2553162
171.4,-48.17459606,-55.40078547,-65.17739467
171.43,-49.11417008,-56.48129559,-66.44858305
171.47,-50.79349564,-58.41251999,-68.72061175
171.53,-53.43605299,-61.45146094,-72.2958364
171.58,-55.91183027,-64.29860481,-75.64541742
171.63,-57.69281222,-66.34673406,-78.05498124
171.68,-59.11130364,-67.97799919,-79.97411669
171.73,-60.57888384,-69.66571641,-81.95966637
171.78,-61.58804985,-70.82625733,-83.32500863
171.83,-62.59995653,-71.98995001,-84.69405884
171.88,-64.47291497,-74.14385222,-87.22806143
171.93,-66.71791311,-76.72560008,-90.26541186
171.98,-68.40228131,-78.66262351,-92.54426295
172.03,-70.29814764,-80.84286979,-95.10925858
172.08,-72.96381993,-83.90839292,-98.71575638
172.13,-74.9083298,-86.14457927,-101.3465638
172.18,-76.52840536,-88.00766617,-103.5384308
172.23,-78.16506258,-89.88982197,-105.7527317
172.27,-80.00391948,-92.00450741,-108.240597
172.33,-83.39882017,-95.9086432,-112.8336979
172.38,-86.06022492,-98.96925866,-116.434422
172.4,-87.18902257,-100.267376,-117.9616188
172.47,-89.87209736,-103.352912,-121.5916611
172.59,-94.53853505,-108.7193153,-127.9050768
172.68,-98.35010039,-113.1026154,-133.0619005
172.78,-103.1447695,-118.616485,-139.5488059
172.88,-111.2504838,-127.9380564,-150.5153605
172.98,-121.7157355,-139.9730958,-164.6742304
173.08,-127.8110608,-146.98272,-172.920847
173.18,-133.2015597,-153.1817937,-180.2138749
173.28,-141.526422,-162.7553853,-191.4769239
173.38,-147.6966212,-169.8511144,-199.8248405
173.48,-152.9382529,-175.8789908,-206.9164598
173.58,-159.0854303,-182.9482448,-215.2332292
